deportista_id,nombre,genero,edad,altura,peso,equipo_id
33341,Tams Eszes,1,20,177,80,477
33342,Mihly Esztergomi Ersching ,1,40,0,0,477
33343,Et quasi cursores vita lampada tradunt,1,0,0,0,362
33344,Greg Etafia,1,17,180,78,722
33345,George Daniel Etcell,1,22,0,0,1096
33346,Rodrigo Etchart,1,22,175,80,45
33347,Rubn Siderico Etchebarne Cuestas,1,23,177,77,1121
33348,Jean Etcheberry,1,22,173,83,362
33349,Albertino Etchechury,1,32,168,62,1121
33350,Fred Rudolph Etchen ,1,39,183,0,1096
33351,Rolando Etchepare,1,0,193,0,198
33352,Frederick Keith Fred Etcher,1,27,0,0,174
33353,Orlando Etcheverre Garay,1,0,0,0,198
33354,Alcides Etcheverry,1,27,170,67,1121
33355,Patricio Pedro Etcheberry Etchevers,1,21,173,78,198
33356,Oghenekaro Peter Etebo,1,20,172,71,722
33357,Jorma Kalevi Etellahti,1,24,169,62.5,350
33358,Petri Tapani Etelniemi,1,24,174,81.5,350
33359,Brice Pascal Guy Ets,1,28,185,73,675
33360,Gemma Etheridge,2,29,169,66,66
33361,Raymond Broadley EtheringtonSmith,1,31,0,79,574
33362,Nagalingam Ethirveerasingam,1,17,0,0,989
33363,Mary Camille Kamie Ethridge,2,24,165,55,1096
33364,Paul Etia Ndoumb,1,24,182,78,172
33365,Gaston tienne,1,26,0,0,96
33366,Ginou Etienne,2,23,173,58,448
33367,Neyssa tienne,2,17,150,60,448
33368,OphlieCyrielle Etienne,2,17,175,57,362
33369,Philippe tienne,1,26,168,72,448
33370,Anouchka Diane Etiennette,2,16,175,65,646
33371,Gastn Ariel Etlis,1,21,185,81,45
33372,Ali Kamal Etman,1,23,0,0,308
33373,Izumi Eto,1,29,173,73,514
33374,Junpei Eto,1,34,0,0,514
33375,Kenji Eto,1,28,171,59,514
33376,Masaki Eto,1,30,163,57,514
33377,Takashi Eto,1,25,183,67,514
33378,Yosuke Eto,1,25,162,60,514
33379,Samuel Eto o Fils,1,19,180,72,172
33380,Patrick Etolu,1,21,0,0,1083
33381,Khristo Mikhaylov Etropolski,1,21,183,83,154
33382,Vasil Mikhaylov Etropolski,1,21,183,84,154
33383,Nour Elhouda Ettaieb,2,19,170,57,1070
33384,Tobias Etter,1,27,170,62,1019
33385,Karl Etti,1,23,0,0,71
33386,Thomas Churchill Ettinger,1,33,0,0,1096
33387,Kurt Erich Ettinger,1,22,0,0,71
33388,Mark Edward Ettles,1,33,183,81,66
33389,Hans Ettlin,1,23,162,56,1019
33390,Norbert Ettner,1,22,175,75,399
33391,Ali Ettounsi,1,30,175,63,683
33392,Hanna Etula,2,27,174,61,350
33393,Aitor Iaki Etxaburu Castro,1,26,194,100,982
33394,Javier Etxaniz Pea,1,22,171,65,982
33395,Unai Etxebarra Arana,1,31,185,75,1128
33396,Edward Frederick Ed Etzel Jr,1,31,178,66,1096
33397,Wilhelm Etzenberger,1,0,0,66,71
33398,Seong Chin Michael Eu,1,18,178,63,619
33399,Eu WooYoun,1,17,170,70,970
33400,Eucher,1,0,0,0,362
33401,Eudes Lacerda Medeiros,1,21,175,74,138
33402,Christoph Eugen,1,21,180,70,71
33403,Hans Eugster,1,23,0,0,1019
33404,Ingo Sascha Euler,1,24,183,70,399
33405,Eum MiYoung,2,24,161,58,970
33406,Eun Tin Loy,1,29,165,67,619
33407,Annabelle Euranie,2,21,172,52,362
33408,Gregory Greg Eurell,1,24,160,68,66
33409,Johan Magnus Eurn,1,27,192,120,1012
33410,Fineza da Silva Eusbio,2,22,178,70,35
33411,Katharine Eustace,2,38,175,68,716
33412,Barbara Halina EustachiewiczPrzygoda Kowal ,2,21,159,59,810
33413,Ernest Jenkin Ernie Eustice,1,19,0,0,967
33414,Annika Charlotta Evaldsson,2,23,165,57,1012
33415,Evandro Gonalves Oliveira Jnior,1,26,210,105,140
33416,Sarah Evanetz,2,21,167,60,174
33417,Evangelos Evangelidis,1,0,0,0,419
33418,Elli Evangelidou,2,24,183,88,255
33419,Benjamin Evangelista,1,19,168,58,799
33420,Andrea Evangelisti,1,23,172,72,507
33421,Giovanni Evangelisti,1,22,179,70,507
33422,Marios Evangelou,1,23,177,72,419
33423,Alberico Alberigo Evani,1,25,174,73,507
33424,Aja L. Evans,2,25,178,77,1107
33425,Alfred Lewis Evans,1,36,0,0,484
33426,Andrew Evans,1,25,198,114,1096
33427,Anthony Evans,1,22,174,69,66
33428,Arthur Thompson Evans,1,21,188,85,1096
33429,Barbara Elizabeth Evans Sargeant ,2,0,0,0,66
33430,William Best Billy Evans,1,24,185,84,1096
33431,Blair Catherine Evans,2,21,175,65,66
33432,Cadel Lee Evans,1,19,174,65,66
33433,Carl Evans,1,17,175,63,716
33434,Clayton T. Clay Evans,1,18,183,71,174
33435,Cyril Vardon Evans,1,22,0,0,716
33436,David Evans,1,39,0,0,413
33437,Dean Michael Evans,1,25,0,0,66
33438,Dwayne Eugene Evans,1,17,183,66,1096
33439,Eric Mayfield Evans,1,22,178,73,1096
33440,ErmaGene Evans,2,24,170,68,884
33441,Frank Evans,1,27,169,59,413
33442,Freddie William Fred Evans,1,21,180,78,413
33443,Gareth Irfon Evans,1,26,169,68,413
33444,Graham John Evans,1,27,185,68,413
33445,Guillermo Armando Evans,1,25,0,0,45
33446,Gwynne Evans,1,23,0,0,669
33447,Lloyd Hywel Evans,1,19,175,64,413
33448,Iain Evans,1,23,191,89,967
33449,Janet Beth Evans,2,17,167,54,1096
33450,Joanna Evans,2,19,180,66,80
33451,Jodi Karyn Evans,2,27,178,66,174
33452,John Richard Evans,1,23,168,67,1107
33453,Jonty Evans,1,44,193,82,498
33454,Kathryn Evans,2,19,176,67,413
33455,Kenny Evans,1,21,188,74,1096
33456,Kyle Jordan S. Evans,1,22,180,81,413
33457,Lee Edward Evans,1,21,180,78,1096
33458,Llewellyn Blackwell Evans,1,32,0,0,1145
33459,Lloyd George Evans,1,32,178,59,174
33460,Lynne Avril Evans Thomas ,2,24,173,0,413
33461,Marcus Mark Evans,1,26,196,87,174
33462,Michael Scott Mike Evans,1,28,188,93,1096
33463,John Michael Mike Evans,1,26,190,87,174
33464,Patricia Bowen Pat Evans Whitford ,2,0,0,0,413
33465,Paul William Evans,1,31,183,64,413
33466,Peter Graham Evans,1,23,175,66,716
33467,Peter Maxwell Evans,1,18,190,77,66
33468,Ralph Liggett Evans Jr,1,24,0,0,1096
33469,Ralph Evans,1,18,159,48,413
33470,Raymond Garry Ray Evans,1,20,176,72,66
33471,Scott Evans,1,20,182,78,498
33472,Sidney Clifton Horace Sid Evans,1,0,0,0,413
33473,Stephen Frederick Steve Evans,1,21,187,83,66
33474,Steven Steve Evans,1,28,191,85,967
33475,Terrance John Terry Evans,1,24,0,0,174
33476,Timothy Powell Tim Evans,1,22,162,55,1096
33477,Jay Thomas Tommy Evans,1,21,167,67,1096
33478,Tracy Evans,2,26,160,55,1096
33479,Yorrie Evans,1,29,0,68,413
33480,Gerald Evard,1,20,181,73,1019
33481,Juan Evaristo,1,25,170,71,45
33482,Peter Maitland Evatt,1,34,0,0,66
33483,Howard Brownlow Eve,1,51,169,74,773
33484,Richmond Cavill Dick Eve,1,23,168,0,66
33485,Laverne M. Eve,2,23,180,82,80
33486,Lisvel Elisa Eve Mejia Castillo ,2,20,194,70,291
33487,Hamadou Evel,1,22,186,73,172
33488,John Patrick Michael Hugh Evelyn,1,32,172,75,414
33489,Andr Henri Pierre Even,1,22,183,0,362
33490,Nathalie EvenLancien,2,26,170,70,362
33491,Anders Evensen Jr,1,33,0,0,40
33492,Bernt Sverre Evensen,1,22,175,0,742
33493,Erling Evensen,1,33,0,0,742
33494,Frank Evensen,1,22,175,71,742
33495,Johan Remen Evensen,1,24,179,0,742
33496,Willy Steinert Evensen,1,29,0,0,742
33497,Thomas Tom Evenson,1,22,170,60,413
33498,Guy Evquoz,1,20,183,78,1019
33499,JeanBlaise Evquoz,1,22,180,77,1019
33500,Valter Ever,1,21,174,73,331
33501,Michael Petrus Christiaan Michel Everaert,1,33,0,0,705
33502,Robert Everaert,1,24,0,0,96
33503,Augustus Everaerts,1,23,0,0,96
33504,Ciara Everard,2,26,169,54,498
33505,Jeffrey Adam Everett,1,23,182,75,1096
33506,Arthur James Art Everett,1,29,164,0,174
33507,Daniel Joseph Danny Joe Everett,1,21,187,64,1096
33508,Douglas Newton Doug Everett,1,26,0,70,1096
33509,John Gardner Everett,1,21,193,93,1096
33510,David Mark Everett,1,20,183,70,1096
33511,Noel Rhodes Everett,1,36,189,0,716
33512,Antti Everi,1,26,185,130,350
33513,Kirk Francis Everist,1,25,190,91,1096
33514,Arthur Francis Graham Everitt,1,39,0,0,413
33515,Kelly Graeme Evernden,1,26,175,70,716
33516,Brand Bram Evers,1,21,0,0,705
33517,Floris Maarten Alphons Maria Evers,1,21,189,83,705
33518,HansHermann Evers,1,21,0,0,399
33519,Jrgen Evers,1,19,183,65,1150
33520,Meike Evers,2,19,185,76,399
33521,Bettina Tina Evers,2,20,167,66,399
33522,Caroline Frances EversSwindell Meyer ,2,25,178,76,716
33523,Georgina Emma Buchanan EversSwindell Earl ,2,25,178,78,716
33524,Christine Marie Chris Evert Lloyd Mill Norman ,2,33,167,57,1096
33525,Valentyna Evert Borysevych ,2,22,172,67,978
33526,Sabine Christine Everts Thomaskamp ,2,23,169,56,1150
33527,Ruth Rhonda Everuss,2,16,167,66,66
33528,Dernell E. Every,1,21,0,0,1096
33529,Hannah EveryHall,2,34,165,57,66
33530,Franklin Lynn Eves,1,18,180,75,174
33531,milie vesque,2,23,163,49,362
33532,Jaakko Tommi Kristian Evil,1,28,194,83,350
33533,Dona Evmorfia,2,16,167,44,419
33534,Marco Ray Evoniuk,1,26,178,65,1096
33535,Afonso de Azevedo vora,1,29,0,0,138
33536,Amanda Evora,2,25,152,45,1101
33537,Nelson vora,1,20,183,76,816
33538,Joseph Evouna,1,19,172,69,172
33539,Bndicte Evrard,2,17,176,38,96
33540,J. Henri Evrot,1,46,0,0,363
33541,Jens Ewald,1,21,185,77,399
33542,Jacques Ewalds,1,24,180,76,705
33543,Essambo Ewane,1,27,0,95,172
33544,Maryse wanjpe Maury ,2,19,176,62,362
33545,Monique wanjpeTourret Lewin ,2,21,173,65,362
33546,Fearne Ewart,2,20,0,0,413
33547,Henry Norwood Barney Ewell,1,30,180,71,1096
33548,Malin Ewerlf Krepp ,2,24,180,61,1012
33549,Hulda Gunhild Axelina Gulli Ewerlund Andersson ,2,21,0,0,1012
33550,Elmer Ewert,1,37,181,0,174
33551,Una Rebecca Ewert,2,21,171,60,716
33552,Graviola Ewing,2,21,0,0,433
33553,Patrick Aloysius Ewing,1,21,213,109,1096
33554,Samuel Evans Sam Ewing Jr,1,26,0,0,1096
33555,Walter Hamilton Ewing,1,30,0,0,174
33556,Ross Alain Ewington,1,24,175,73,716
33557,Raymond Clarence Ray Ewry,1,26,185,79,1096
33558,Jennifer Exaltacion,2,16,152,41,174
33559,Angeliki Exarkhou,2,22,177,64,419
33560,Stphane Exartier,1,22,174,76,362
33561,Marion Lynette Exelby Gray ,2,20,162,56,66
33562,Epigmenio Exiga,1,22,169,92,656
33563,John Onins Exley Jr,1,32,0,0,1134
33564,William Edgar Exshaw,1,34,0,0,756
33565,Shlomo Eyal,1,25,181,72,503
33566,Jrme yana,1,23,185,80,362
33567,Bjrn Eybl,1,19,180,69,71
33568,Carine Eyenga Abani,2,17,170,68,172
33569,Henrik Eyermann,1,23,182,95,1012
33570,Edward Dale Ed Eyestone,1,27,185,61,1096
33571,Jozef Fidela Jef Eygel,1,19,0,0,96
33572,Pavel Pavlovich Eygel,1,26,178,81,874
33573,sgeir Eyjlfsson,1,22,0,0,482
33574,Jn Trausti Eyjlfsson,1,20,0,0,482
33575,Rene Eykens,2,20,170,54,96
33576,Leonard Len Eyre,1,26,0,0,413
33577,Lisa Jane Eyre,2,27,175,70,413
33578,Annabel Juliet Eyres,2,27,183,70,413
33579,Theodor Harald Christian Eyrich,1,18,0,0,859
33580,Panikos Eyripidou,1,24,187,94,255
33581,Frdric Fritz Eyschen,1,25,0,0,602
33582,George Louis Eyser,1,33,170,0,1096
33583,Natig Eyvazov,1,29,165,54,74
33584,Zohra Ez Zahraoui,2,32,165,51,683
33585,Kimiko Ezaka,2,16,163,60,514
33586,Badou Ezaki,1,25,178,78,683
33587,Yelena Ezau,2,25,175,55,535
33588,Bautista Ezcurra,1,21,181,88,45
33589,Felicia Eze,2,29,165,60,722
33590,Joy Amechi Eze,2,20,165,64,722
33591,Hope Ezeigbo,1,22,201,72,722
33592,Imoh Ezekiel,1,22,171,80,722
33593,Custdio Ribeiro Ezequiel,1,38,171,80,816
33594,Mindaugas Eerskis,1,23,186,96,591
33595,Emeka Ezeugo,1,22,184,78,722
33596,zden Ezinler,2,22,166,50,1071
33597,Davidson Ezinwa,1,16,184,82,722
33598,Osmond Ezinwa,1,20,182,79,722
33599,Mielis Emalis,1,17,181,85,567
33600,Reiko Ezoe,2,22,154,43,514
33601,Dominique Ezquerra,2,16,0,0,45
33602,Gustavo Ezquerra,1,19,178,78,45
33603,Josef Ezr,1,24,0,0,259
33604,Mahmoud Ezzat,1,22,0,0,308
33605,Mohamed Ezzher,1,36,176,58,362
33606,Ali Ezzine,1,22,175,57,683
33607,Hamid Ezzine,1,24,174,62,683
33608,Allan Fa alava au,1,22,170,88,66
33609,Elama Fa atonu,1,18,175,82,24
33610,Joanne Nana Fa avesi,2,24,168,73,1096
33611,Loi Faaeteete,1,24,0,0,888
33612,Sven Per Anders Faager,1,25,186,76,1012
33613,Lopesi Faagu,1,28,167,80,24
33614,Tiui Faamaoni,1,22,161,54,888
33615,Orinoco J. FaamausiliBansePrince,1,18,184,83,716
33616,Hendrikus Jacobus Henk Faanhof,1,25,0,0,705
33617,Christoffer Trentemller Faarup,1,21,190,95,273
33618,Thomas Fabbiano,1,27,173,70,507
33619,Marco Fabbri,1,26,164,0,509
33620,Nstor Ariel Fabbri,1,20,191,79,45
33621,Massimo Fabbrizi,1,34,177,110,507
33622,Luciano Fabbroni,1,20,167,0,507
33623,Ate Faber,1,42,0,0,705
33624,Eli Frands Johannes Faber,1,22,0,0,273
33625,JeanPaul Faber,1,37,178,82,362
33626,Linda Maria Faber,2,16,172,59,705
33627,Lucien Faber,1,24,0,0,602
33628,Patrick Franciscus Maria Faber,1,24,0,0,705
33629,Wolfgang Faber,1,28,165,67,302
33630,Fabiana Fabi Alvim de Oliveira,2,28,169,59,138
33631,Alessandro Fabian,1,24,186,77,507
33632,Dezs Fbin,1,29,0,0,477
33633,Charles Ira Fabian,1,24,173,76,38
33634,Lszl Fbin,1,25,194,74,477
33635,Lszl Fbin,1,20,0,0,477
33636,Marco Jhonfai Fabin de la Mora,1,23,172,69,656
33637,Fabiana da Silva Simes,2,19,161,56,138
33638,Fabiana Marcelino Claudino,2,19,193,76,138
33639,Alain Fabiani,1,30,186,80,362
33640,Fabiano Pereira da Costa,1,22,180,80,138
33641,Raymond Fabien,1,23,167,66,1065
33642,Aleksandar Fabijani,1,27,0,0,246
33643,Juan Fabila Mendoza,1,20,163,54,656
33644,Ricardo Fabini Belhot,1,25,0,0,1121
33645,Jzsef Fabinyi,1,21,0,0,477
33646,Fbio Luiz de Jesus Magalhes,1,29,204,101,139
33647,Fbio Aurlio Rodrgues,1,20,178,75,138
33648,Josefa Fabola Almeida de Sousa Alves,2,33,184,70,138
33649,Franois Fabius,1,28,182,68,362
33650,Vesna Fabjan,2,20,170,62,944
33651,Jn Fabo,1,33,183,81,941
33652,Ignazio Fabra,1,22,161,52,507
33653,Charlotte Julie Fabre,2,19,174,62,362
33654,douard Ed Fabre,1,23,170,67,174
33655,Julie Fabre,2,20,172,58,362
33656,Luiz Carlos Fabre,1,16,0,0,138
33657,Margaux Nicole Jeanne Aude Fabre,2,23,173,58,362
33658,Thierry Fabre,1,30,184,100,362
33659,Alexandre Alex Fbregas Carne,1,23,184,83,982
33660,Eduardo Fbregas Bosch,1,24,171,69,982
33661,Francisco Fbregas Bosch,1,19,177,74,982
33662,Jorge Fbregas Bosch,1,21,176,72,982
33663,Francisco Kiko Fbregas Monegal,1,22,182,78,982
33664,Ludovic Fabregas,1,20,198,100,362
33665,Ralph Fabri,1,42,0,0,1096
33666,Eric Fabricius,1,50,0,0,1068
33667,Rexel Ryan Fabriga,1,22,160,60,799
33668,Anat Fabrikant Kreiz ,2,20,175,66,503
33669,Arnaldo Fabris,1,31,0,0,507
33670,Enrico Fabris,1,20,189,80,507
33671,Ivo Fabris,1,26,0,0,1178
33672,Minski Fabris,1,31,189,81,1178
33673,Ernst Emil Fabritius,1,37,0,0,350
33674,Edmund Fabry,1,44,0,0,399
33675,Gustave Fabry,1,0,0,0,362
33676,Andrea Facchin,1,25,182,79,507
33677,Marino Facchin,1,23,0,0,507
33678,Walter Facchinetti,1,21,180,81,507
33679,Adriano Facchini,1,29,177,76,507
33680,Loris Facci,1,20,177,72,507
33681,Mayr Facci,1,25,0,0,138
33682,Cesare Facciani,1,22,0,0,507
33683,Roberta Faccin,2,23,180,68,507
33684,Andrea Faccini,1,22,178,75,507
33685,Luigi Facelli,1,25,175,70,507
33686,Simone Facey,2,31,162,53,511
33687,Holger Fach,1,26,185,70,1150
33688,Ghassan Faddoul,1,20,180,95,576
33689,Imad Faddoul,1,22,175,82,576
33690,Aigars Fadejevs,1,20,175,69,567
33691,Esa Ibrahim Fadel AlMuqla,1,0,0,0,81
33692,Mohammed Fadel Hassan,1,0,0,0,497
33693,Gernot Faderbauer,1,27,180,75,71
33694,Harald Faderbauer,1,22,192,90,71
33695,Aleksandr Vladimirovich Fadeyev,1,20,165,63,978
33696,Aleksey Fadeyev,1,20,184,72,874
33697,Mariya Ivanovna Fadeyeva Aleksashina ,2,22,178,78,978
33698,Lszl Leslie Fadgyas,1,39,0,0,66
33699,Khaled Fadhel,1,27,185,80,1070
33700,Ibrahim Fadl,1,0,0,0,308
33701,Mustapha Fadli,1,0,168,60,683
33702,Hamid Bahi Fadul,1,30,0,0,1003
33703,Arsen Suleymanovich Fadzayev,1,26,168,68,978
33704,Ahmed Fadzil Zainal Abidin,1,25,175,70,619
33705,Saad Fadzil,1,23,163,64,619
33706,Andreas von Faehlmann,1,29,0,0,1077
33707,Georg R. Faehlmann,1,32,0,0,1077
33708,Rolf Faes,1,19,0,0,1019
33709,Grard Faetibolt,1,28,176,78,362
33710,Ana Faez Miclin,2,32,169,75,249
33711,Benjamin Fafale,1,20,0,69,960
33712,Eleftherios Lefteris Fafalis,1,21,180,77,419
33713,Mario Fafangel,1,37,172,87,823
33714,Jacek Fafiski,1,25,193,92,810
33715,Sergio Jorge Fafitine,1,19,175,0,688
33716,Arthur William Fagan,1,21,0,0,413
33717,Charles Fagan,1,0,0,0,498
33718,Darren Michael Fagan,1,28,176,69,66
33719,Martin Fagan,1,25,183,65,498
33720,Robert Rob Fagan,1,33,185,88,174
33721,Zoltan Fagarasi,1,26,185,83,861
33722,Temitope Temi Fagbenle,2,19,192,79,413
33723,August Oliver Gus Fager Fagerstrm ,1,32,178,61,1096
33724,Jonas Frederik Fager,1,23,189,90,1012
33725,Carl Vilhelm Fagerberg,1,53,0,0,1012
33726,JanRoar Fagerli,1,25,187,87,742
33727,Lennart Sven Arne Fagerlund,1,20,175,64,1012
33728,Reino Kalevi Fagerlund,1,26,157,61,350
33729,Pl Arne Fagernes,1,22,185,96,742
33730,Jarl Gunnar Johannes Fagerstrm,1,38,182,77,350
33731,Anna Linda Christine Fagerstrm,2,23,168,55,1012
33732,Alfredo Eduardo Faget Otazo,1,25,0,0,249
33733,Francesco Franco Faggi,1,22,0,0,507
33734,Leandro Faggin,1,23,0,0,507
33735,Jean Faggion,1,40,180,78,362
33736,Aeriwentha Mae Faggs Starr ,2,16,158,50,1096
33737,Alice Fagioli,2,28,170,62,507
33738,Raffaello Fagnoni,1,35,0,0,507
33739,Giuseppe Fago,1,29,0,0,63
33740,Orazio Fagone,1,23,170,68,507
33741,JeanNol Fagot,1,25,0,0,362
33742,Arvid Fagrell,1,19,0,0,1012
33743,Johan Ulrik Gunnar Fagrell,1,25,195,82,1012
33744,Catarina Fagundes,2,19,170,65,816
33745,Gabriella Fagundez,2,22,170,66,1012
33746,Franz Fh,1,26,170,62,1019
33747,Simon Fh,1,22,179,78,1019
33748,Urs Fh,1,32,0,0,1019
33749,Anthony Louis Fahden,1,26,181,71,1096
33750,Thomas John Fahey,1,21,162,66,66
33751,Patrick Paddy Fahey,1,24,0,0,498
33752,Moustafa Mohamed Fahim,1,23,0,0,308
33753,Mustapha Fahim,1,0,173,71,683
33754,Wael Fahim,1,28,180,80,308
33755,Tage Ragnar Valdemar Fahlborg,1,24,0,0,1012
33756,Sven Yngve Fahln,1,20,178,78,1012
33757,Sonia Emilia Marie Fahlin,2,23,176,62,1012
33758,Raoul Bengt Fahlin,1,21,178,70,1012
33759,Bengt Fahlkvist,1,26,0,0,1012
33760,Sven Torsten Fahlman,1,38,0,0,1012
33761,William Fahmy Hanna,1,24,0,0,308
33762,Jenny Fhndrich,2,19,165,70,1019
33763,Markus Fhndrich,1,23,174,67,1019
33764,Bernhard Fahner,1,24,179,69,1019
33765,Gabriele Gabi Fhnrich,2,20,155,46,302
33766,George Fahoum,1,27,0,0,308
33767,Otto Fahr,1,19,0,0,399
33768,Karl Aage Fahrenholtz,1,27,0,0,273
33769,Matthias Fahrig,1,18,165,55,399
33770,Thomas Fahrner,1,21,187,80,1150
33771,Ulrich Fahrner,1,0,0,0,1019
33772,Linda Fahrni,2,23,157,56,1019
33773,Johann Hans Fahsl,1,23,191,115,399
33774,Stephen Fahy,1,22,183,84,111
33775,Maura Ftima Santos Faial,2,26,174,60,35
33776,CharlesRobert Faidide,1,0,0,0,362
33777,Arletta Faidiga,2,22,170,60,507
33778,Federica Faiella,2,21,166,55,509
33779,Francis Gerald Alois Faigle,1,0,0,0,1021
33780,smail Faikolu,1,26,165,65,1071
33781,Stanley Clair Stan Fail,1,27,180,77,1096
33782,Walter Failer,1,21,179,73,71
33783,Pierre Alexis Louis Failliot,1,23,0,0,362
33784,Lucile Virginie Madeleine Fain Condren ,2,32,0,0,362
33785,James John W. Fair,1,31,185,79,413
33786,Keith Fair,1,24,180,83,1019
33787,Lorraine Ming Lorrie Fair,2,22,160,56,1096
33788,Nicholas Nick Fairall,1,24,180,68,1096
33789,George Eric Fairbairn,1,19,0,73,573
33790,Stephen Ian Fairbairn,1,28,0,0,413
33791,John Fairbairn,1,30,177,75,174
33792,Ivo Frank FairbairnCrawford,1,23,176,0,413
33793,David William Fairbank,1,17,193,72,1096
33794,James Howard Fairbank,1,42,193,96,825
33795,Crawford William Fairbrother,1,24,187,76,413
33796,Kelsi Melanie Fairbrother,2,22,160,68,413
33797,Nicola Kim Fairbrother,2,22,160,56,413
33798,John Fairgrieve,1,22,180,76,413
33799,Neroli Susan Fairhall,2,39,168,54,716
33800,Arthur Gerald Gerry Fairhead,1,0,0,0,52
33801,Suzanne Helen Sue Fairhurst,2,26,182,68,66
33802,Stephen Fairless,1,26,186,80,66
33803,Francis Gerard Luis Fairlie,1,24,0,0,415
33804,Kate Fairweather Schmidt ,2,25,164,60,66
33805,Simon John Fairweather,1,18,175,71,66
33806,Abdul Malik Faisal,1,21,172,66,491
33807,Ajmal Faisal,1,21,160,52,5
33808,Bruno Fait,1,28,0,0,507
33809,Vigilio Fait,1,33,182,84,507
33810,Mria FaithovMranov,2,22,172,63,259
33811,Vra Faitlov,2,14,165,58,259
33812,Mathieu Faivre,1,22,175,78,362
33813,Virginie Faivre,2,31,155,48,1019
33814,Anouk Faivre Picon,2,27,167,58,362
33815,Didier FaivrePierret,1,27,182,70,362
33816,Muhammad Faiz,1,19,176,79,770
33817,Ajmal Faizzada,1,25,173,66,5
33818,Claudia Carolina Fajardo Rodrguez,2,26,160,117,469
33819,Denisse Fajardo Garca,2,20,171,62,794
33820,Felicisimo Fajardo,1,0,0,0,799
33821,Gabriel Felipe Fajardo,1,31,180,0,799
33822,Moiss Fajardo Prez,1,21,173,70,982
33823,Sharif Karim Fajardo,1,28,210,106,825
33824,Sharon Paola Fajardo Sierra,2,18,158,54,469
33825,William Fajardo,1,29,178,67,656
33826,Fouad Fajari,1,23,166,55,683
33827,Pawe Fajdek,1,23,186,126,810
33828,Petar Fajfri,1,30,180,80,1178
33829,Csaba Fajkusz,1,21,167,64,477
33830,Jn Fajstavr,1,23,185,79,259
33831,Stanislav Fajstavr,1,28,173,73,259
33832,Jakov Fak,1,22,181,80,246
33833,Maria Faka,2,25,163,75,419
33834,Ibrahim Fakhr ElDin,1,22,193,79,308
33835,Omnia Abdel Khalek Fakhry,2,26,165,53,308
33836,Ali Faki,1,20,163,57,617
33837,Khaled Falah,1,24,160,51,1026
33838,Jan Falandys,1,24,156,48,810
33839,Vasilios Falangas,1,0,0,0,579
33840,Lucia Falasca,2,23,171,64,45
33841,Miguel ngel Falasca Fernndez,1,27,194,90,982
33842,Matej Falat,1,20,185,83,941
33843,Albert Falaux,1,27,0,0,362
33844,Natlia Falavigna Silva,2,20,178,69,138
33845,Iuliu Falb,1,21,177,69,861
33846,Marinella Falca,2,18,167,50,507
33847,Paulo Roberto Falco,1,18,178,67,138
33848,Mara Joo Falco,2,19,156,40,816
33849,Nelson Falco,1,42,180,75,138
33850,Yamaguchi Falco Florentino,1,24,181,77,138
33851,Osvald Anathon Thygesen Falch,1,21,0,0,742
33852,Eilert Dietrichson FalchLund,1,33,0,0,360
33853,John Falchenberg,1,24,0,0,742
33854,Fernando Gustavo Falchetto Antognini,1,20,0,0,45
33855,Marco Falchetto,1,22,180,73,71
33856,Paolo Falchini,1,20,183,66,507
33857,Mnica Jacqueline Falcioni Costa,2,31,167,64,1121
33858,Hildegard Falck Janze Kimmich ,2,23,173,58,1150
33859,Ismo Kalevi Falck,1,22,172,70.5,350
33860,George Falcke,1,21,0,0,273
33861,Ennio Falco,1,28,166,63,507
33862,Alberto Falcn Cabrera,1,22,182,78,982
33863,Iris Rocio Falcn Dorita,2,22,175,78,794
33864,Jos Luis Falcn Echegoyen,1,22,182,82,982
33865,Nara Lorena Falcn Artega,2,22,168,55,656
33866,Rodolfo Antonio Falcn Cabrera,1,19,186,83,249
33867,Carlo Falcone,1,38,0,0,38
33868,Marco Falcone,1,21,185,71,507
33869,Ricardo Falconi,1,25,175,73,198
33870,Gbor Faldum,1,28,172,65,477
33871,Tualau Fale,1,27,184,90,1057
33872,Raymond Lawrence Ray Fales,1,29,177,77,1101
33873,Dana Faletic,2,27,178,74,66
33874,Tristn Octavio Falfn,1,17,0,0,45
33875,Katelyn Falgowski,2,19,168,63,1096
33876,Fahmi Falih,1,0,177,66,497
33877,Abdellah Falil,1,32,163,63,683
33878,Didier Falise,1,27,182,75,96
33879,Johan Eskil Adolf Falk,1,23,0,0,1012
33880,Hanna Linna Falk,2,20,167,65,1012
33881,Paul Falk,1,30,0,0,400
33882,Ria Falk Baran ,2,29,0,0,400
33883,Rudolf Axel Andreas Falk,1,22,0,0,1012
33884,Hans Thomas Sren Falk,1,27,173,72,1012
33885,Ulrich Ueli Falk,1,22,190,92,1019
33886,Rolf FalkLarssen,1,23,173,67,742
33887,Torbjrn Getz Falkanger,1,24,0,0,742
33888,Martina Falke Taudte ,2,21,160,56,302
33889,Gun AnnCharlotte Lotta Falkenbck Bergqvist ,2,28,162,50,1012
33890,Jens Christian Balthazar Falkenberg,1,36,0,0,742
33891,Johan Christian Falkenberg,1,22,0,0,742
33892,Otto Gabriel Grubbe Dietrichson Falkenberg,1,35,0,0,685
